image,lambda,alpha,true0est0,true1est1,true0est1,true1est0,total,F
7.0,0.3111111111111111,0.04,822.0,0.0,0.0,48.0,870.0,0.0
7.0,0.3111111111111111,0.045000000000000005,822.0,0.0,0.0,48.0,870.0,0.0
7.0,0.3111111111111111,0.05,822.0,0.0,0.0,48.0,870.0,0.0
7.0,0.5222222222222221,0.005,822.0,37.0,0.0,11.0,870.0,0.8400000000000001
7.0,0.5222222222222221,0.01,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.5222222222222221,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.5222222222222221,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.5222222222222221,0.025,822.0,26.0,0.0,22.0,870.0,0.7111111111111111
7.0,0.5222222222222221,0.030000000000000002,822.0,20.0,0.0,28.0,870.0,0.5254237288135594
7.0,0.5222222222222221,0.035,822.0,19.0,0.0,29.0,870.0,0.4869565217391304
7.0,0.5222222222222221,0.04,822.0,18.0,0.0,30.0,870.0,0.4736842105263158
7.0,0.5222222222222221,0.045000000000000005,822.0,16.0,0.0,32.0,870.0,0.4324324324324324
7.0,0.5222222222222221,0.05,822.0,12.0,0.0,36.0,870.0,0.29411764705882354
7.0,0.7333333333333333,0.005,822.0,43.0,0.0,5.0,870.0,0.9125
7.0,0.7333333333333333,0.01,822.0,30.0,0.0,18.0,870.0,0.7832167832167831
7.0,0.7333333333333333,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.7916666666666666
7.0,0.7333333333333333,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.7333333333333333,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.7333333333333333,0.030000000000000002,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.7333333333333333,0.035,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.7333333333333333,0.04,822.0,28.0,0.0,20.0,870.0,0.7482014388489209
7.0,0.7333333333333333,0.045000000000000005,822.0,26.0,0.0,22.0,870.0,0.7014925373134328
7.0,0.7333333333333333,0.05,822.0,19.0,0.0,29.0,870.0,0.5254237288135594
7.0,0.9444444444444444,0.005,822.0,46.0,0.0,2.0,870.0,0.9704142011834319
7.0,0.9444444444444444,0.01,822.0,33.0,0.0,15.0,870.0,0.8082191780821918
7.0,0.9444444444444444,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.9444444444444444,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.9444444444444444,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.9444444444444444,0.030000000000000002,822.0,32.0,0.0,16.0,870.0,0.7916666666666666
7.0,0.9444444444444444,0.035,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.9444444444444444,0.04,822.0,32.0,0.0,16.0,870.0,0.8
7.0,0.9444444444444444,0.045000000000000005,822.0,31.0,0.0,17.0,870.0,0.7916666666666666
7.0,0.9444444444444444,0.05,822.0,30.0,0.0,18.0,870.0,0.7659574468085107
7.0,1.1555555555555557,0.005,822.0,48.0,0.0,0.0,870.0,0.9883720930232558
7.0,1.1555555555555557,0.01,822.0,34.0,0.0,14.0,870.0,0.8163265306122449
7.0,1.1555555555555557,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.1555555555555557,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.1555555555555557,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.1555555555555557,0.030000000000000002,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.1555555555555557,0.035,822.0,31.0,0.0,17.0,870.0,0.7916666666666666
7.0,1.1555555555555557,0.04,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.1555555555555557,0.045000000000000005,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.1555555555555557,0.05,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.3666666666666667,0.005,822.0,47.0,0.0,1.0,870.0,0.9824561403508771
7.0,1.3666666666666667,0.01,822.0,35.0,0.0,13.0,870.0,0.8243243243243243
7.0,1.3666666666666667,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.3666666666666667,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.3666666666666667,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.3666666666666667,0.030000000000000002,822.0,31.0,0.0,17.0,870.0,0.7916666666666666
7.0,1.3666666666666667,0.035,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.3666666666666667,0.04,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.3666666666666667,0.045000000000000005,822.0,31.0,0.0,17.0,870.0,0.7916666666666666
7.0,1.3666666666666667,0.05,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.005,815.0,45.0,7.0,3.0,870.0,0.8950276243093922
7.0,1.5777777777777777,0.01,822.0,35.0,0.0,13.0,870.0,0.8243243243243243
7.0,1.5777777777777777,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.030000000000000002,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.035,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.04,822.0,31.0,0.0,17.0,870.0,0.7916666666666666
7.0,1.5777777777777777,0.045000000000000005,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.5777777777777777,0.05,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.005,798.0,43.0,24.0,5.0,870.0,0.7899999999999999
7.0,1.7888888888888888,0.01,822.0,33.0,0.0,15.0,870.0,0.8082191780821918
7.0,1.7888888888888888,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.030000000000000002,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.035,822.0,31.0,0.0,17.0,870.0,0.7916666666666666
7.0,1.7888888888888888,0.04,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.045000000000000005,822.0,32.0,0.0,16.0,870.0,0.8
7.0,1.7888888888888888,0.05,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.005,791.0,43.0,31.0,5.0,870.0,0.7314814814814815
7.0,2.0,0.01,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.015000000000000001,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.02,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.025,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.030000000000000002,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.035,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.04,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.045000000000000005,822.0,32.0,0.0,16.0,870.0,0.8
7.0,2.0,0.05,822.0,32.0,0.0,16.0,870.0,0.8
8.0,0.1,0.005,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.01,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.015000000000000001,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.02,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.025,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.030000000000000002,832.0,0.0,1.0,37.0,870.0,0.0
8.0,0.1,0.035,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.04,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.045000000000000005,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.1,0.05,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.3111111111111111,0.005,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.3111111111111111,0.01,833.0,27.0,0.0,10.0,870.0,0.8131868131868133
8.0,0.3111111111111111,0.015000000000000001,833.0,22.0,0.0,15.0,870.0,0.6987951807228916
8.0,0.3111111111111111,0.02,833.0,19.0,0.0,18.0,870.0,0.6153846153846153
8.0,0.3111111111111111,0.025,833.0,17.0,0.0,20.0,870.0,0.5789473684210525
8.0,0.3111111111111111,0.030000000000000002,833.0,11.0,0.0,26.0,870.0,0.3880597014925373
8.0,0.3111111111111111,0.035,832.0,3.0,1.0,34.0,870.0,0.10344827586206895
8.0,0.3111111111111111,0.04,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.3111111111111111,0.045000000000000005,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.3111111111111111,0.05,833.0,0.0,0.0,37.0,870.0,0.0
8.0,0.5222222222222221,0.005,833.0,30.0,0.0,7.0,870.0,0.8865979381443299
8.0,0.5222222222222221,0.01,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.5222222222222221,0.015000000000000001,833.0,27.0,0.0,10.0,870.0,0.8387096774193548
8.0,0.5222222222222221,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.5222222222222221,0.025,833.0,22.0,0.0,15.0,870.0,0.7142857142857143
8.0,0.5222222222222221,0.030000000000000002,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,0.5222222222222221,0.035,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,0.5222222222222221,0.04,833.0,20.0,0.0,17.0,870.0,0.6329113924050632
8.0,0.5222222222222221,0.045000000000000005,833.0,19.0,0.0,18.0,870.0,0.6153846153846153
8.0,0.5222222222222221,0.05,833.0,18.0,0.0,19.0,870.0,0.5974025974025974
8.0,0.7333333333333333,0.005,833.0,35.0,0.0,2.0,870.0,0.9514563106796117
8.0,0.7333333333333333,0.01,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.7333333333333333,0.015000000000000001,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.7333333333333333,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.7333333333333333,0.025,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.7333333333333333,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.7333333333333333,0.035,833.0,23.0,0.0,14.0,870.0,0.7294117647058824
8.0,0.7333333333333333,0.04,833.0,22.0,0.0,15.0,870.0,0.6987951807228916
8.0,0.7333333333333333,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,0.7333333333333333,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,0.9444444444444444,0.005,833.0,36.0,0.0,1.0,870.0,0.9714285714285714
8.0,0.9444444444444444,0.01,833.0,29.0,0.0,8.0,870.0,0.851063829787234
8.0,0.9444444444444444,0.015000000000000001,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.9444444444444444,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.9444444444444444,0.025,833.0,28.0,0.0,9.0,870.0,0.8387096774193548
8.0,0.9444444444444444,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.9444444444444444,0.035,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,0.9444444444444444,0.04,833.0,23.0,0.0,14.0,870.0,0.7294117647058824
8.0,0.9444444444444444,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,0.9444444444444444,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.1555555555555557,0.005,833.0,35.0,0.0,2.0,870.0,0.9615384615384615
8.0,1.1555555555555557,0.01,833.0,30.0,0.0,7.0,870.0,0.8750000000000001
8.0,1.1555555555555557,0.015000000000000001,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.1555555555555557,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.1555555555555557,0.025,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.1555555555555557,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.1555555555555557,0.035,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.1555555555555557,0.04,833.0,23.0,0.0,14.0,870.0,0.7294117647058824
8.0,1.1555555555555557,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.1555555555555557,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.3666666666666667,0.005,831.0,35.0,2.0,2.0,870.0,0.9357798165137615
8.0,1.3666666666666667,0.01,833.0,34.0,0.0,3.0,870.0,0.92
8.0,1.3666666666666667,0.015000000000000001,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.3666666666666667,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.3666666666666667,0.025,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.3666666666666667,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.8387096774193548
8.0,1.3666666666666667,0.035,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.3666666666666667,0.04,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.3666666666666667,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.3666666666666667,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.5777777777777777,0.005,827.0,35.0,6.0,2.0,870.0,0.85
8.0,1.5777777777777777,0.01,833.0,34.0,0.0,3.0,870.0,0.9306930693069307
8.0,1.5777777777777777,0.015000000000000001,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.5777777777777777,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.5777777777777777,0.025,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.5777777777777777,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.5777777777777777,0.035,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.5777777777777777,0.04,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.5777777777777777,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.5777777777777777,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.7888888888888888,0.005,824.0,36.0,9.0,1.0,870.0,0.832
8.0,1.7888888888888888,0.01,833.0,34.0,0.0,3.0,870.0,0.9306930693069307
8.0,1.7888888888888888,0.015000000000000001,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.7888888888888888,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.7888888888888888,0.025,833.0,28.0,0.0,9.0,870.0,0.8387096774193548
8.0,1.7888888888888888,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.7888888888888888,0.035,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,1.7888888888888888,0.04,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.7888888888888888,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,1.7888888888888888,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,2.0,0.005,819.0,35.0,14.0,2.0,870.0,0.7500000000000001
8.0,2.0,0.01,830.0,34.0,3.0,3.0,870.0,0.8703703703703703
8.0,2.0,0.015000000000000001,833.0,31.0,0.0,6.0,870.0,0.8865979381443299
8.0,2.0,0.02,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,2.0,0.025,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,2.0,0.030000000000000002,833.0,28.0,0.0,9.0,870.0,0.851063829787234
8.0,2.0,0.035,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,2.0,0.04,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,2.0,0.045000000000000005,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
8.0,2.0,0.05,833.0,22.0,0.0,15.0,870.0,0.6829268292682926
9.0,0.1,0.005,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.01,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.015000000000000001,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.02,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.025,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.030000000000000002,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.035,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.04,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.045000000000000005,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.1,0.05,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.005,826.0,7.0,0.0,37.0,870.0,0.5405405405405406
9.0,0.3111111111111111,0.01,826.0,5.0,0.0,39.0,870.0,0.4460431654676259
9.0,0.3111111111111111,0.015000000000000001,826.0,1.0,0.0,43.0,870.0,0.03636363636363636
9.0,0.3111111111111111,0.02,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.025,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.030000000000000002,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.035,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.04,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.045000000000000005,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.3111111111111111,0.05,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.5222222222222221,0.005,826.0,19.0,0.0,25.0,870.0,0.8
9.0,0.5222222222222221,0.01,826.0,6.0,0.0,38.0,870.0,0.5405405405405406
9.0,0.5222222222222221,0.015000000000000001,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.5222222222222221,0.02,826.0,6.0,0.0,38.0,870.0,0.48951048951048953
9.0,0.5222222222222221,0.025,826.0,4.0,0.0,40.0,870.0,0.3511450381679389
9.0,0.5222222222222221,0.030000000000000002,826.0,2.0,0.0,42.0,870.0,0.10526315789473684
9.0,0.5222222222222221,0.035,826.0,0.0,0.0,44.0,870.0,0.018348623853211007
9.0,0.5222222222222221,0.04,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.5222222222222221,0.045000000000000005,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.5222222222222221,0.05,826.0,0.0,0.0,44.0,870.0,0.0
9.0,0.7333333333333333,0.005,826.0,42.0,0.0,2.0,870.0,0.9811320754716981
9.0,0.7333333333333333,0.01,826.0,14.0,0.0,30.0,870.0,0.7441860465116279
9.0,0.7333333333333333,0.015000000000000001,826.0,6.0,0.0,38.0,870.0,0.56
9.0,0.7333333333333333,0.02,826.0,6.0,0.0,38.0,870.0,0.5103448275862069
9.0,0.7333333333333333,0.025,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.7333333333333333,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.7333333333333333,0.035,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.7333333333333333,0.04,826.0,3.0,0.0,41.0,870.0,0.4233576642335767
9.0,0.7333333333333333,0.045000000000000005,826.0,5.0,0.0,39.0,870.0,0.4233576642335767
9.0,0.7333333333333333,0.05,826.0,5.0,0.0,39.0,870.0,0.3511450381679389
9.0,0.9444444444444444,0.005,826.0,44.0,0.0,0.0,870.0,1.0
9.0,0.9444444444444444,0.01,826.0,32.0,0.0,12.0,870.0,0.8631578947368421
9.0,0.9444444444444444,0.015000000000000001,826.0,10.0,0.0,34.0,870.0,0.6909090909090909
9.0,0.9444444444444444,0.02,826.0,6.0,0.0,38.0,870.0,0.5789473684210525
9.0,0.9444444444444444,0.025,826.0,6.0,0.0,38.0,870.0,0.5503355704697986
9.0,0.9444444444444444,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.9444444444444444,0.035,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.9444444444444444,0.04,826.0,6.0,0.0,38.0,870.0,0.5
9.0,0.9444444444444444,0.045000000000000005,826.0,6.0,0.0,38.0,870.0,0.48951048951048953
9.0,0.9444444444444444,0.05,826.0,6.0,0.0,38.0,870.0,0.4788732394366197
9.0,1.1555555555555557,0.005,826.0,44.0,0.0,0.0,870.0,1.0
9.0,1.1555555555555557,0.01,826.0,38.0,0.0,6.0,870.0,0.9253731343283582
9.0,1.1555555555555557,0.015000000000000001,826.0,11.0,0.0,33.0,870.0,0.7142857142857143
9.0,1.1555555555555557,0.02,826.0,6.0,0.0,38.0,870.0,0.6064516129032258
9.0,1.1555555555555557,0.025,826.0,6.0,0.0,38.0,870.0,0.5695364238410596
9.0,1.1555555555555557,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.1555555555555557,0.035,826.0,6.0,0.0,38.0,870.0,0.4861111111111111
9.0,1.1555555555555557,0.04,826.0,6.0,0.0,38.0,870.0,0.4788732394366197
9.0,1.1555555555555557,0.045000000000000005,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.1555555555555557,0.05,826.0,3.0,0.0,41.0,870.0,0.4
9.0,1.3666666666666667,0.005,826.0,44.0,0.0,0.0,870.0,0.9953488372093023
9.0,1.3666666666666667,0.01,826.0,38.0,0.0,6.0,870.0,0.914572864321608
9.0,1.3666666666666667,0.015000000000000001,826.0,10.0,0.0,34.0,870.0,0.6987951807228916
9.0,1.3666666666666667,0.02,826.0,6.0,0.0,38.0,870.0,0.6064516129032258
9.0,1.3666666666666667,0.025,826.0,6.0,0.0,38.0,870.0,0.5695364238410596
9.0,1.3666666666666667,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.3666666666666667,0.035,826.0,6.0,0.0,38.0,870.0,0.48951048951048953
9.0,1.3666666666666667,0.04,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.3666666666666667,0.045000000000000005,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.3666666666666667,0.05,826.0,6.0,0.0,38.0,870.0,0.48951048951048953
9.0,1.5777777777777777,0.005,826.0,43.0,0.0,1.0,870.0,0.9953488372093023
9.0,1.5777777777777777,0.01,826.0,41.0,0.0,3.0,870.0,0.9411764705882353
9.0,1.5777777777777777,0.015000000000000001,826.0,10.0,0.0,34.0,870.0,0.6909090909090909
9.0,1.5777777777777777,0.02,826.0,9.0,0.0,35.0,870.0,0.6415094339622641
9.0,1.5777777777777777,0.025,826.0,6.0,0.0,38.0,870.0,0.5789473684210525
9.0,1.5777777777777777,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.5777777777777777,0.035,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.5777777777777777,0.04,826.0,6.0,0.0,38.0,870.0,0.5
9.0,1.5777777777777777,0.045000000000000005,826.0,6.0,0.0,38.0,870.0,0.4460431654676259
9.0,1.5777777777777777,0.05,826.0,6.0,0.0,38.0,870.0,0.48951048951048953
9.0,1.7888888888888888,0.005,825.0,44.0,1.0,0.0,870.0,0.9953917050691244
9.0,1.7888888888888888,0.01,826.0,41.0,0.0,3.0,870.0,0.9463414634146341
9.0,1.7888888888888888,0.015000000000000001,826.0,10.0,0.0,34.0,870.0,0.6583850931677019
9.0,1.7888888888888888,0.02,826.0,10.0,0.0,34.0,870.0,0.6583850931677019
9.0,1.7888888888888888,0.025,826.0,6.0,0.0,38.0,870.0,0.5789473684210525
9.0,1.7888888888888888,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.56
9.0,1.7888888888888888,0.035,826.0,6.0,0.0,38.0,870.0,0.4965517241379311
9.0,1.7888888888888888,0.04,826.0,6.0,0.0,38.0,870.0,0.46808510638297873
9.0,1.7888888888888888,0.045000000000000005,826.0,6.0,0.0,38.0,870.0,0.45714285714285713
9.0,1.7888888888888888,0.05,826.0,6.0,0.0,38.0,870.0,0.5
9.0,2.0,0.005,825.0,43.0,1.0,1.0,870.0,0.986046511627907
9.0,2.0,0.01,826.0,41.0,0.0,3.0,870.0,0.9463414634146341
9.0,2.0,0.015000000000000001,826.0,9.0,0.0,35.0,870.0,0.6329113924050632
9.0,2.0,0.02,826.0,10.0,0.0,34.0,870.0,0.6583850931677019
9.0,2.0,0.025,826.0,6.0,0.0,38.0,870.0,0.5974025974025974
9.0,2.0,0.030000000000000002,826.0,6.0,0.0,38.0,870.0,0.56
9.0,2.0,0.035,826.0,6.0,0.0,38.0,870.0,0.45714285714285713
9.0,2.0,0.04,826.0,6.0,0.0,38.0,870.0,0.45714285714285713
9.0,2.0,0.045000000000000005,826.0,6.0,0.0,38.0,870.0,0.4460431654676259
9.0,2.0,0.05,826.0,5.0,0.0,39.0,870.0,0.4202898550724638
10.0,0.1,0.005,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.01,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.015000000000000001,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.02,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.025,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.030000000000000002,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.035,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.04,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.045000000000000005,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.1,0.05,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.3111111111111111,0.005,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,0.3111111111111111,0.01,806.0,33.0,0.0,31.0,870.0,0.6329113924050632
10.0,0.3111111111111111,0.015000000000000001,806.0,26.0,0.0,38.0,870.0,0.5
10.0,0.3111111111111111,0.02,806.0,1.0,0.0,63.0,870.0,0.05405405405405406
10.0,0.3111111111111111,0.025,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.3111111111111111,0.030000000000000002,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.3111111111111111,0.035,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.3111111111111111,0.04,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.3111111111111111,0.045000000000000005,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.3111111111111111,0.05,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.5222222222222221,0.005,806.0,60.0,0.0,4.0,870.0,0.9615384615384615
10.0,0.5222222222222221,0.01,806.0,50.0,0.0,14.0,870.0,0.8923076923076924
10.0,0.5222222222222221,0.015000000000000001,806.0,45.0,0.0,19.0,870.0,0.8571428571428571
10.0,0.5222222222222221,0.02,806.0,35.0,0.0,29.0,870.0,0.6829268292682926
10.0,0.5222222222222221,0.025,806.0,29.0,0.0,35.0,870.0,0.5789473684210525
10.0,0.5222222222222221,0.030000000000000002,806.0,28.0,0.0,36.0,870.0,0.5405405405405406
10.0,0.5222222222222221,0.035,806.0,24.0,0.0,40.0,870.0,0.45714285714285713
10.0,0.5222222222222221,0.04,806.0,6.0,0.0,58.0,870.0,0.18487394957983191
10.0,0.5222222222222221,0.045000000000000005,806.0,1.0,0.0,63.0,870.0,0.018348623853211007
10.0,0.5222222222222221,0.05,806.0,0.0,0.0,64.0,870.0,0.0
10.0,0.7333333333333333,0.005,806.0,63.0,0.0,1.0,870.0,0.9811320754716981
